ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
5878,0.04,0.028,0.096,0.012,0.824
5879,0.032,0.02,0.196,0.008,0.744
5880,0.62,0.0,0.028,0.216,0.136
5881,0.0,0.004,0.056,0.004,0.936
5882,0.304,0.0,0.192,0.348,0.156
5883,0.816,0.0,0.0,0.1,0.084
5884,0.82,0.0,0.0,0.02,0.16
5885,0.604,0.004,0.004,0.22,0.168
5886,0.104,0.012,0.036,0.376,0.472
5887,0.672,0.004,0.012,0.032,0.28
5888,0.472,0.0,0.008,0.192,0.328
5889,0.404,0.0,0.024,0.472,0.1
5890,0.716,0.0,0.02,0.188,0.076
5891,0.46,0.0,0.004,0.24,0.296
5892,0.624,0.0,0.012,0.044,0.32
5893,0.568,0.008,0.004,0.004,0.416
5894,0.24,0.0,0.056,0.544,0.16
5895,0.24,0.0,0.044,0.608,0.108
5896,0.384,0.0,0.024,0.268,0.324
5897,0.784,0.0,0.016,0.012,0.188
5898,0.8,0.0,0.0,0.06,0.14
5899,0.74,0.0,0.028,0.156,0.076
5900,0.052,0.012,0.184,0.068,0.684
5901,0.292,0.004,0.008,0.06,0.636
5902,0.004,0.012,0.06,0.0,0.924
5903,0.34,0.0,0.128,0.288,0.244
5904,0.528,0.0,0.016,0.384,0.072
5905,0.536,0.008,0.012,0.336,0.108
5906,0.12,0.008,0.044,0.008,0.82
5907,0.316,0.0,0.016,0.488,0.18
5908,0.028,0.0,0.08,0.248,0.644
5909,0.34,0.0,0.02,0.548,0.092
5910,0.788,0.008,0.004,0.024,0.176
5911,0.16,0.024,0.008,0.008,0.8
5912,0.1,0.02,0.036,0.012,0.832
5913,0.42,0.0,0.016,0.308,0.256
5914,0.372,0.0,0.06,0.42,0.148
5915,0.004,0.004,0.028,0.0,0.964
5916,0.316,0.0,0.12,0.416,0.148
5917,0.796,0.0,0.0,0.04,0.164
5918,0.724,0.0,0.048,0.004,0.224
5919,0.264,0.0,0.024,0.424,0.288
5920,0.0,0.0,0.004,0.0,0.996
5921,0.668,0.008,0.012,0.072,0.24
5922,0.012,0.016,0.068,0.0,0.904
5923,0.56,0.012,0.08,0.012,0.336
5924,0.016,0.004,0.424,0.012,0.544
5925,0.632,0.0,0.048,0.192,0.128
5926,0.576,0.0,0.028,0.212,0.184
5927,0.812,0.004,0.08,0.008,0.096
5928,0.512,0.0,0.044,0.408,0.036
5929,0.04,0.0,0.112,0.324,0.524
5930,0.752,0.0,0.004,0.164,0.08
5931,0.124,0.004,0.108,0.512,0.252
5932,0.576,0.004,0.028,0.268,0.124
5933,0.504,0.0,0.008,0.02,0.468
5934,0.208,0.004,0.004,0.072,0.712
5935,0.012,0.0,0.016,0.0,0.972
5936,0.284,0.0,0.06,0.364,0.292
5937,0.616,0.0,0.012,0.304,0.068
5938,0.56,0.04,0.02,0.224,0.156
5939,0.224,0.004,0.092,0.504,0.176
5940,0.68,0.0,0.008,0.176,0.136
5941,0.36,0.0,0.072,0.284,0.284
5942,0.94,0.0,0.0,0.052,0.008
5943,0.928,0.0,0.008,0.036,0.028
5944,0.084,0.0,0.116,0.492,0.308
5945,0.028,0.008,0.02,0.0,0.944
5946,0.464,0.0,0.052,0.236,0.248
5947,0.832,0.004,0.004,0.152,0.008
5948,0.0,0.0,0.0,0.0,1.0
5949,0.36,0.004,0.044,0.248,0.344
5950,0.42,0.004,0.04,0.1,0.436
5951,0.164,0.02,0.024,0.008,0.784
5952,0.536,0.0,0.008,0.396,0.06
5953,0.208,0.008,0.04,0.432,0.312
5954,0.092,0.004,0.132,0.352,0.42
5955,0.652,0.0,0.036,0.212,0.1
5956,0.928,0.0,0.004,0.008,0.06
5957,0.008,0.02,0.128,0.0,0.844
5958,0.0,0.012,0.1,0.0,0.888
5959,0.008,0.0,0.012,0.0,0.98
5960,0.028,0.0,0.084,0.232,0.656
5961,0.648,0.0,0.008,0.188,0.156
5962,0.08,0.008,0.16,0.252,0.5
5963,0.672,0.04,0.004,0.024,0.26
5964,0.316,0.036,0.36,0.048,0.24
5965,0.756,0.004,0.008,0.04,0.192
5966,0.16,0.004,0.044,0.484,0.308
5967,0.016,0.02,0.052,0.0,0.912
5968,0.08,0.0,0.008,0.096,0.816
5969,0.916,0.0,0.0,0.02,0.064
5970,0.788,0.0,0.004,0.044,0.164
5971,0.264,0.008,0.1,0.428,0.2
5972,0.944,0.0,0.004,0.028,0.024
5973,0.58,0.0,0.012,0.332,0.076
5974,0.44,0.0,0.016,0.148,0.396
5975,0.0,0.004,0.052,0.0,0.944
5976,0.376,0.0,0.016,0.204,0.404
5977,0.024,0.004,0.176,0.04,0.756
5978,0.708,0.004,0.008,0.124,0.156
5979,0.38,0.0,0.06,0.316,0.244
5980,0.364,0.008,0.02,0.184,0.424
5981,0.656,0.004,0.016,0.064,0.26
5982,0.344,0.0,0.02,0.184,0.452
5983,0.932,0.0,0.012,0.024,0.032
5984,0.86,0.004,0.0,0.096,0.04
5985,0.044,0.028,0.44,0.008,0.48
5986,0.392,0.0,0.032,0.288,0.288
5987,0.336,0.0,0.064,0.376,0.224
5988,0.672,0.0,0.004,0.044,0.28
5989,0.452,0.0,0.02,0.384,0.144
5990,0.268,0.0,0.012,0.152,0.568
5991,0.12,0.0,0.152,0.424,0.304
5992,0.588,0.0,0.044,0.128,0.24
5993,0.02,0.0,0.324,0.0,0.656
5994,0.048,0.012,0.428,0.012,0.5
5995,0.92,0.004,0.008,0.024,0.044
5996,0.28,0.0,0.06,0.432,0.228
5997,0.736,0.0,0.008,0.144,0.112
5998,0.456,0.0,0.032,0.348,0.164
5999,0.436,0.004,0.016,0.032,0.512
6000,0.24,0.004,0.256,0.064,0.436
6001,0.0,0.004,0.004,0.0,0.992
6002,0.404,0.0,0.008,0.232,0.356
6003,0.312,0.0,0.072,0.552,0.064
6004,0.112,0.0,0.116,0.372,0.4
6005,0.512,0.028,0.196,0.012,0.252
6006,0.444,0.0,0.056,0.252,0.248
6007,0.776,0.0,0.06,0.036,0.128
6008,0.028,0.028,0.08,0.016,0.848
6009,0.464,0.0,0.016,0.332,0.188
6010,0.584,0.0,0.0,0.356,0.06
6011,0.152,0.096,0.008,0.004,0.74
6012,0.764,0.0,0.004,0.004,0.228
6013,0.788,0.0,0.0,0.152,0.06
6014,0.004,0.012,0.176,0.004,0.804
6015,0.0,0.0,0.028,0.004,0.968
6016,0.004,0.004,0.012,0.024,0.956
6017,0.82,0.0,0.0,0.008,0.172
6018,0.372,0.004,0.008,0.476,0.14
6019,0.0,0.0,0.008,0.0,0.992
6020,0.22,0.012,0.012,0.028,0.728
6021,0.644,0.0,0.008,0.1,0.248
6022,0.196,0.008,0.164,0.04,0.592
6023,0.356,0.0,0.02,0.236,0.388
6024,0.004,0.008,0.056,0.004,0.928
6025,0.784,0.0,0.0,0.148,0.068
6026,0.824,0.0,0.0,0.052,0.124
6027,0.892,0.0,0.0,0.04,0.068
6028,0.928,0.0,0.008,0.028,0.036
6029,0.052,0.0,0.076,0.308,0.564
6030,0.304,0.0,0.124,0.464,0.108
6031,0.784,0.0,0.0,0.072,0.144
6032,0.812,0.0,0.016,0.004,0.168
6033,0.66,0.0,0.004,0.24,0.096
6034,0.0,0.0,0.004,0.0,0.996
6035,0.812,0.004,0.016,0.008,0.16
6036,0.208,0.024,0.068,0.564,0.136
6037,0.096,0.004,0.196,0.348,0.356
6038,0.06,0.1,0.268,0.02,0.552
6039,0.06,0.0,0.14,0.148,0.652
6040,0.62,0.0,0.0,0.032,0.348
6041,0.544,0.016,0.032,0.036,0.372
6042,0.0,0.004,0.008,0.0,0.988
6043,0.104,0.004,0.136,0.216,0.54
6044,0.936,0.0,0.0,0.028,0.036
6045,0.764,0.0,0.004,0.148,0.084
6046,0.404,0.0,0.016,0.148,0.432
6047,0.56,0.0,0.02,0.344,0.076
6048,0.024,0.02,0.212,0.0,0.744
6049,0.904,0.0,0.0,0.008,0.088
6050,0.712,0.0,0.008,0.204,0.076
6051,0.428,0.004,0.044,0.248,0.276
6052,0.612,0.0,0.012,0.024,0.352
6053,0.608,0.008,0.0,0.324,0.06
6054,0.508,0.012,0.088,0.02,0.372
6055,0.364,0.0,0.172,0.288,0.176
6056,0.4,0.0,0.016,0.196,0.388
6057,0.168,0.012,0.028,0.072,0.72
6058,0.436,0.0,0.048,0.404,0.112
6059,0.548,0.008,0.04,0.052,0.352
6060,0.0,0.004,0.028,0.0,0.968
6061,0.66,0.0,0.004,0.2,0.136
6062,0.54,0.0,0.084,0.212,0.164
6063,0.496,0.0,0.028,0.356,0.12
6064,0.328,0.0,0.088,0.508,0.076
6065,0.896,0.0,0.008,0.04,0.056
6066,0.88,0.0,0.008,0.064,0.048
6067,0.892,0.004,0.008,0.008,0.088
6068,0.44,0.0,0.016,0.416,0.128
6069,0.412,0.0,0.008,0.512,0.068
6070,0.612,0.004,0.0,0.052,0.332
6071,0.096,0.0,0.236,0.472,0.196
6072,0.0,0.0,0.004,0.0,0.996
6073,0.004,0.0,0.044,0.0,0.952
6074,0.404,0.0,0.028,0.292,0.276
6075,0.584,0.0,0.016,0.2,0.2
6076,0.78,0.0,0.048,0.008,0.164
6077,0.62,0.0,0.004,0.34,0.036
6078,0.568,0.004,0.0,0.14,0.288
6079,0.724,0.0,0.012,0.052,0.212
6080,0.412,0.0,0.06,0.152,0.376
6081,0.208,0.0,0.004,0.0,0.788
6082,0.02,0.024,0.2,0.04,0.716
6083,0.316,0.0,0.044,0.112,0.528
6084,0.668,0.0,0.06,0.156,0.116
6085,0.484,0.012,0.012,0.324,0.168
6086,0.644,0.0,0.044,0.26,0.052
6087,0.116,0.024,0.012,0.016,0.832
6088,0.088,0.024,0.124,0.284,0.48
6089,0.0,0.0,0.004,0.0,0.996
6090,0.5,0.0,0.016,0.368,0.116
6091,0.088,0.04,0.18,0.0,0.692
6092,0.332,0.0,0.02,0.552,0.096
6093,0.0,0.012,0.028,0.004,0.956
6094,0.388,0.0,0.1,0.392,0.12
6095,0.456,0.004,0.028,0.04,0.472
6096,0.404,0.0,0.036,0.124,0.436
6097,0.064,0.0,0.08,0.42,0.436
6098,0.8,0.0,0.008,0.02,0.172
6099,0.248,0.0,0.024,0.36,0.368
6100,0.452,0.0,0.052,0.096,0.4
6101,0.264,0.0,0.16,0.408,0.168
6102,0.008,0.0,0.012,0.0,0.98
6103,0.636,0.008,0.008,0.168,0.18
6104,0.616,0.0,0.012,0.332,0.04
6105,0.5,0.0,0.076,0.204,0.22
6106,0.0,0.0,0.016,0.016,0.968
6107,0.596,0.016,0.048,0.144,0.196
6108,0.376,0.008,0.132,0.332,0.152
6109,0.3,0.0,0.036,0.376,0.288
6110,0.264,0.0,0.036,0.236,0.464
6111,0.072,0.024,0.032,0.088,0.784
6112,0.356,0.0,0.012,0.42,0.212
6113,0.316,0.0,0.008,0.1,0.576
6114,0.572,0.0,0.008,0.376,0.044
6115,0.524,0.004,0.06,0.192,0.22
6116,0.204,0.0,0.032,0.312,0.452
6117,0.464,0.0,0.088,0.268,0.18
6118,0.42,0.0,0.012,0.424,0.144
6119,0.012,0.0,0.016,0.024,0.948
6120,0.056,0.008,0.18,0.084,0.672
6121,0.464,0.0,0.016,0.416,0.104
6122,0.232,0.0,0.26,0.312,0.196
6123,0.0,0.0,0.0,0.0,1.0
6124,0.456,0.02,0.124,0.188,0.212
6125,0.384,0.004,0.024,0.26,0.328
6126,0.92,0.0,0.004,0.016,0.06
6127,0.052,0.164,0.524,0.0,0.26
6128,0.848,0.004,0.0,0.044,0.104
6129,0.448,0.004,0.032,0.368,0.148
6130,0.544,0.0,0.064,0.248,0.144
6131,0.004,0.036,0.1,0.012,0.848
6132,0.876,0.0,0.016,0.016,0.092
6133,0.336,0.0,0.052,0.32,0.292
6134,0.068,0.0,0.128,0.008,0.796
6135,0.5,0.016,0.056,0.232,0.196
6136,0.264,0.004,0.216,0.456,0.06
6137,0.172,0.06,0.12,0.044,0.604
6138,0.784,0.0,0.024,0.0,0.192
6139,0.124,0.0,0.144,0.392,0.34
6140,0.1,0.0,0.164,0.388,0.348
6141,0.828,0.0,0.016,0.072,0.084
6142,0.388,0.0,0.004,0.02,0.588
6143,0.0,0.028,0.016,0.0,0.956
6144,0.504,0.0,0.044,0.324,0.128
6145,0.412,0.0,0.016,0.416,0.156
6146,0.476,0.0,0.036,0.42,0.068
6147,0.388,0.0,0.192,0.248,0.172
6148,0.428,0.0,0.036,0.344,0.192
6149,0.584,0.0,0.02,0.136,0.26
6150,0.644,0.0,0.04,0.236,0.08
6151,0.992,0.0,0.0,0.004,0.004
6152,0.016,0.04,0.052,0.004,0.888
6153,0.316,0.0,0.032,0.204,0.448
6154,0.528,0.0,0.008,0.292,0.172
6155,0.064,0.0,0.304,0.5,0.132
6156,0.628,0.0,0.032,0.168,0.172
6157,0.52,0.0,0.048,0.364,0.068
6158,0.636,0.0,0.036,0.212,0.116
6159,0.836,0.0,0.004,0.0,0.16
6160,0.12,0.008,0.076,0.536,0.26
6161,0.412,0.0,0.036,0.364,0.188
6162,0.752,0.0,0.008,0.044,0.196
6163,0.424,0.0,0.004,0.504,0.068
6164,0.664,0.0,0.008,0.192,0.136
6165,0.5,0.0,0.016,0.112,0.372
6166,0.196,0.0,0.036,0.592,0.176
6167,0.236,0.02,0.032,0.044,0.668
6168,0.396,0.004,0.04,0.408,0.152
6169,0.712,0.004,0.092,0.008,0.184
6170,0.008,0.012,0.068,0.008,0.904
6171,0.648,0.008,0.156,0.008,0.18
6172,0.436,0.0,0.032,0.332,0.2
6173,0.296,0.0,0.096,0.516,0.092
6174,0.528,0.0,0.004,0.232,0.236
6175,0.824,0.004,0.02,0.016,0.136
6176,0.716,0.012,0.068,0.036,0.168
6177,0.3,0.0,0.004,0.008,0.688
6178,0.128,0.0,0.004,0.092,0.776
6179,0.228,0.0,0.052,0.56,0.16
6180,0.34,0.0,0.044,0.036,0.58
6181,0.236,0.004,0.096,0.168,0.496
6182,0.676,0.0,0.016,0.108,0.2
6183,0.336,0.0,0.02,0.484,0.16
6184,0.384,0.004,0.06,0.428,0.124
6185,0.372,0.0,0.08,0.288,0.26
6186,0.192,0.0,0.116,0.476,0.216
6187,0.984,0.004,0.0,0.0,0.012
6188,0.74,0.024,0.064,0.012,0.16
6189,0.012,0.072,0.02,0.0,0.896
6190,0.192,0.008,0.092,0.492,0.216
6191,0.02,0.008,0.064,0.004,0.904
6192,0.096,0.0,0.156,0.356,0.392
6193,0.704,0.0,0.008,0.192,0.096
6194,0.744,0.0,0.016,0.152,0.088
6195,0.636,0.004,0.036,0.12,0.204
6196,0.008,0.004,0.248,0.028,0.712
6197,0.04,0.004,0.008,0.0,0.948
6198,0.48,0.0,0.032,0.22,0.268
6199,0.0,0.02,0.028,0.0,0.952
6200,0.016,0.02,0.44,0.032,0.492
6201,0.368,0.004,0.028,0.46,0.14
6202,0.016,0.008,0.236,0.008,0.732
6203,0.028,0.008,0.372,0.036,0.556
6204,0.952,0.0,0.0,0.012,0.036
6205,0.116,0.004,0.04,0.232,0.608
6206,0.26,0.004,0.032,0.3,0.404
6207,0.82,0.0,0.004,0.08,0.096
6208,0.348,0.0,0.1,0.28,0.272
6209,0.472,0.008,0.048,0.056,0.416
6210,0.556,0.0,0.048,0.164,0.232
6211,0.752,0.0,0.004,0.188,0.056
6212,0.2,0.016,0.072,0.24,0.472
6213,0.04,0.008,0.096,0.004,0.852
6214,0.124,0.0,0.156,0.344,0.376
6215,0.488,0.0,0.016,0.14,0.356
6216,0.852,0.0,0.012,0.052,0.084
6217,0.572,0.0,0.04,0.044,0.344
6218,0.0,0.0,0.052,0.0,0.948
6219,0.016,0.004,0.144,0.044,0.792
6220,0.1,0.0,0.036,0.144,0.72
6221,0.64,0.008,0.028,0.088,0.236
6222,0.236,0.0,0.032,0.62,0.112
6223,0.0,0.0,0.056,0.0,0.944
6224,0.468,0.0,0.02,0.42,0.092
6225,0.648,0.0,0.016,0.024,0.312
6226,0.276,0.0,0.012,0.124,0.588
6227,0.796,0.004,0.008,0.076,0.116
6228,0.792,0.004,0.028,0.044,0.132
6229,0.432,0.0,0.136,0.304,0.128
6230,0.176,0.0,0.068,0.172,0.584
6231,0.212,0.0,0.076,0.356,0.356
6232,0.42,0.0,0.036,0.336,0.208
6233,0.076,0.0,0.024,0.016,0.884
6234,0.632,0.016,0.04,0.108,0.204
6235,0.092,0.0,0.128,0.064,0.716
6236,0.588,0.0,0.008,0.184,0.22
6237,0.34,0.004,0.016,0.176,0.464
6238,0.364,0.004,0.04,0.388,0.204
6239,0.0,0.016,0.032,0.0,0.952
6240,0.568,0.012,0.012,0.056,0.352
6241,0.416,0.0,0.028,0.352,0.204
6242,0.632,0.008,0.036,0.048,0.276
6243,0.3,0.0,0.064,0.46,0.176
6244,0.06,0.008,0.032,0.216,0.684
6245,0.496,0.0,0.04,0.148,0.316
6246,0.632,0.0,0.036,0.244,0.088
6247,0.948,0.0,0.004,0.008,0.04
6248,0.376,0.0,0.02,0.528,0.076
6249,0.788,0.004,0.056,0.032,0.12
6250,0.748,0.0,0.028,0.04,0.184
6251,0.768,0.0,0.0,0.16,0.072
6252,0.524,0.0,0.012,0.264,0.2
6253,0.0,0.004,0.008,0.0,0.988
6254,0.032,0.052,0.388,0.004,0.524
6255,0.652,0.0,0.0,0.096,0.252
6256,0.428,0.0,0.036,0.192,0.344
6257,0.592,0.0,0.016,0.28,0.112
6258,0.588,0.0,0.012,0.292,0.108
6259,0.004,0.012,0.004,0.0,0.98
6260,0.0,0.004,0.004,0.0,0.992
6261,0.0,0.008,0.072,0.004,0.916
6262,0.716,0.004,0.004,0.08,0.196
6263,0.992,0.0,0.0,0.004,0.004
6264,0.604,0.0,0.012,0.008,0.376
6265,0.948,0.004,0.004,0.012,0.032
6266,0.724,0.0,0.0,0.012,0.264
6267,0.12,0.02,0.04,0.396,0.424
6268,0.628,0.008,0.06,0.064,0.24
6269,0.72,0.0,0.012,0.18,0.088
6270,0.072,0.004,0.18,0.0,0.744
6271,0.316,0.004,0.072,0.448,0.16
6272,0.268,0.0,0.068,0.428,0.236
6273,0.02,0.16,0.204,0.0,0.616
6274,0.02,0.08,0.096,0.02,0.784
6275,0.016,0.024,0.548,0.064,0.348
6276,0.5,0.016,0.048,0.092,0.344
6277,0.58,0.004,0.004,0.216,0.196
6278,0.532,0.0,0.012,0.364,0.092
6279,0.0,0.0,0.032,0.0,0.968
6280,0.02,0.008,0.24,0.004,0.728
6281,0.444,0.0,0.068,0.4,0.088
6282,0.816,0.0,0.016,0.028,0.14
6283,0.488,0.0,0.004,0.324,0.184
6284,0.848,0.0,0.0,0.024,0.128
6285,0.524,0.0,0.012,0.164,0.3
6286,0.752,0.0,0.008,0.168,0.072
6287,0.336,0.008,0.06,0.316,0.28
6288,0.932,0.0,0.008,0.012,0.048
6289,0.152,0.004,0.068,0.06,0.716
6290,0.264,0.004,0.104,0.484,0.144
6291,0.904,0.0,0.0,0.008,0.088
6292,0.784,0.032,0.036,0.036,0.112
6293,0.072,0.016,0.188,0.028,0.696
6294,0.908,0.0,0.0,0.02,0.072
6295,0.396,0.0,0.032,0.048,0.524
6296,0.52,0.0,0.0,0.416,0.064
6297,0.7,0.0,0.02,0.024,0.256
6298,0.348,0.0,0.06,0.38,0.212
6299,0.208,0.004,0.024,0.412,0.352
6300,0.092,0.0,0.108,0.06,0.74
6301,0.28,0.0,0.028,0.424,0.268
6302,0.824,0.0,0.008,0.012,0.156
6303,0.748,0.0,0.0,0.112,0.14
6304,0.86,0.0,0.008,0.064,0.068
6305,0.736,0.0,0.016,0.04,0.208
6306,0.64,0.0,0.004,0.288,0.068
6307,0.388,0.0,0.024,0.332,0.256
6308,0.764,0.0,0.004,0.124,0.108
6309,0.732,0.0,0.0,0.112,0.156
6310,0.688,0.0,0.004,0.224,0.084
6311,0.176,0.008,0.052,0.492,0.272
6312,0.408,0.004,0.04,0.32,0.228
6313,0.9,0.0,0.004,0.044,0.052
6314,0.572,0.0,0.012,0.252,0.164
6315,0.0,0.0,0.008,0.004,0.988
6316,0.744,0.0,0.004,0.208,0.044
6317,0.192,0.0,0.048,0.632,0.128
6318,0.676,0.0,0.04,0.08,0.204
6319,0.032,0.004,0.376,0.428,0.16
6320,0.444,0.008,0.064,0.036,0.448
6321,0.0,0.0,0.128,0.0,0.872
6322,0.22,0.0,0.052,0.476,0.252
6323,0.672,0.0,0.04,0.184,0.104
6324,0.008,0.008,0.088,0.004,0.892
6325,0.0,0.0,0.076,0.008,0.916
6326,0.568,0.0,0.04,0.14,0.252
6327,0.728,0.0,0.012,0.012,0.248
6328,0.156,0.032,0.292,0.128,0.392
6329,0.976,0.0,0.0,0.0,0.024
6330,0.296,0.0,0.052,0.408,0.244
6331,0.796,0.0,0.004,0.152,0.048
6332,0.264,0.0,0.144,0.196,0.396
6333,0.08,0.0,0.112,0.272,0.536
6334,0.04,0.064,0.152,0.02,0.724
6335,0.144,0.0,0.208,0.408,0.24
6336,0.992,0.0,0.004,0.0,0.004
6337,0.0,0.004,0.0,0.0,0.996
6338,0.488,0.004,0.052,0.176,0.28
6339,0.516,0.0,0.024,0.076,0.384
6340,0.6,0.0,0.036,0.244,0.12
6341,0.496,0.0,0.024,0.068,0.412
6342,0.96,0.0,0.004,0.004,0.032
6343,0.116,0.0,0.068,0.472,0.344
6344,0.436,0.0,0.016,0.192,0.356
6345,0.016,0.012,0.36,0.008,0.604
6346,0.508,0.004,0.012,0.236,0.24
6347,0.976,0.0,0.004,0.008,0.012
6348,0.008,0.004,0.24,0.0,0.748
6349,0.28,0.004,0.052,0.432,0.232
6350,0.372,0.0,0.044,0.464,0.12
6351,0.276,0.0,0.016,0.112,0.596
6352,0.104,0.0,0.044,0.564,0.288
6353,0.64,0.004,0.06,0.08,0.216
6354,0.272,0.004,0.052,0.416,0.256
6355,0.0,0.0,0.008,0.0,0.992
6356,0.932,0.0,0.008,0.052,0.008
6357,0.0,0.004,0.008,0.0,0.988
6358,0.192,0.028,0.236,0.132,0.412
6359,0.044,0.016,0.408,0.04,0.492
6360,0.684,0.008,0.0,0.036,0.272
6361,0.0,0.044,0.056,0.0,0.9
6362,0.336,0.0,0.02,0.48,0.164
6363,0.0,0.0,0.008,0.0,0.992
6364,0.216,0.004,0.008,0.636,0.136
6365,0.94,0.0,0.028,0.012,0.02
6366,0.356,0.0,0.024,0.48,0.14
6367,0.648,0.0,0.028,0.216,0.108
6368,0.312,0.004,0.032,0.296,0.356
6369,0.044,0.028,0.16,0.028,0.74
6370,0.672,0.0,0.0,0.252,0.076
6371,0.076,0.024,0.376,0.108,0.416
6372,0.328,0.008,0.048,0.072,0.544
6373,0.536,0.0,0.012,0.364,0.088
6374,0.62,0.0,0.012,0.296,0.072
6375,0.016,0.068,0.752,0.0,0.164
6376,0.748,0.0,0.012,0.044,0.196
6377,0.832,0.0,0.052,0.0,0.116
6378,0.656,0.0,0.012,0.244,0.088
6379,0.332,0.004,0.02,0.116,0.528
6380,0.668,0.004,0.004,0.08,0.244
6381,0.104,0.0,0.076,0.28,0.54
6382,0.388,0.012,0.008,0.508,0.084
6383,0.028,0.028,0.12,0.012,0.812
6384,0.624,0.0,0.024,0.072,0.28
6385,0.54,0.0,0.032,0.372,0.056
6386,0.504,0.004,0.012,0.404,0.076
6387,0.936,0.0,0.0,0.02,0.044
6388,0.008,0.12,0.164,0.004,0.704
6389,0.908,0.004,0.012,0.068,0.008
6390,0.056,0.016,0.376,0.088,0.464
6391,0.568,0.0,0.0,0.172,0.26
6392,0.004,0.004,0.02,0.032,0.94
6393,0.476,0.0,0.084,0.272,0.168
6394,0.908,0.0,0.004,0.012,0.076
6395,0.812,0.0,0.004,0.028,0.156
6396,0.976,0.0,0.0,0.0,0.024
6397,0.564,0.004,0.016,0.232,0.184
6398,0.5,0.0,0.024,0.396,0.08
6399,0.788,0.0,0.02,0.008,0.184
6400,0.76,0.008,0.004,0.128,0.1
6401,0.724,0.0,0.016,0.136,0.124
6402,0.616,0.0,0.048,0.256,0.08
6403,0.648,0.0,0.024,0.272,0.056
6404,0.116,0.0,0.072,0.364,0.448
6405,0.336,0.0,0.088,0.3,0.276
6406,0.34,0.0,0.092,0.272,0.296
6407,0.848,0.0,0.0,0.044,0.108
6408,0.776,0.008,0.0,0.084,0.132
6409,0.024,0.004,0.132,0.036,0.804
6410,0.444,0.232,0.052,0.0,0.272
6411,0.964,0.0,0.0,0.016,0.02
6412,0.832,0.0,0.012,0.104,0.052
6413,0.024,0.008,0.008,0.008,0.952
6414,0.632,0.0,0.0,0.12,0.248
6415,0.52,0.024,0.032,0.116,0.308
6416,0.808,0.012,0.012,0.012,0.156
6417,0.74,0.016,0.02,0.048,0.176
6418,0.964,0.0,0.0,0.02,0.016
6419,0.16,0.0,0.012,0.2,0.628
6420,0.656,0.0,0.004,0.0,0.34
6421,0.352,0.0,0.068,0.224,0.356
6422,0.176,0.008,0.008,0.1,0.708
6423,0.132,0.004,0.188,0.272,0.404
6424,0.344,0.016,0.06,0.38,0.2
6425,0.34,0.0,0.036,0.236,0.388
6426,0.108,0.008,0.028,0.308,0.548
6427,0.52,0.0,0.048,0.344,0.088
6428,0.616,0.004,0.068,0.024,0.288
6429,0.664,0.0,0.032,0.152,0.152
6430,0.004,0.008,0.0,0.0,0.988
6431,0.056,0.052,0.16,0.008,0.724
6432,0.4,0.0,0.032,0.344,0.224
6433,0.428,0.0,0.052,0.368,0.152
6434,0.352,0.004,0.052,0.204,0.388
6435,0.4,0.0,0.02,0.032,0.548
6436,0.628,0.008,0.064,0.008,0.292
6437,0.024,0.008,0.184,0.008,0.776
6438,0.004,0.028,0.396,0.024,0.548
6439,0.088,0.0,0.1,0.448,0.364
6440,0.464,0.0,0.024,0.42,0.092
6441,0.104,0.012,0.416,0.128,0.34
6442,0.0,0.012,0.044,0.0,0.944
6443,0.008,0.0,0.008,0.0,0.984
6444,0.612,0.0,0.024,0.1,0.264
6445,0.0,0.0,0.036,0.0,0.964
6446,0.032,0.02,0.504,0.008,0.436
6447,0.212,0.0,0.076,0.596,0.116
6448,0.504,0.0,0.004,0.34,0.152
6449,0.92,0.0,0.008,0.024,0.048
6450,0.936,0.0,0.004,0.032,0.028
6451,0.688,0.0,0.0,0.1,0.212
6452,0.784,0.0,0.004,0.124,0.088
6453,0.544,0.0,0.084,0.204,0.168
6454,0.984,0.004,0.0,0.0,0.012
6455,0.272,0.0,0.192,0.4,0.136
6456,0.86,0.0,0.004,0.104,0.032
6457,0.472,0.004,0.056,0.324,0.144
6458,0.812,0.0,0.0,0.032,0.156
6459,0.452,0.0,0.016,0.42,0.112
6460,0.0,0.032,0.576,0.008,0.384
6461,0.904,0.004,0.024,0.036,0.032
6462,0.892,0.0,0.0,0.028,0.08
6463,0.62,0.0,0.04,0.188,0.152
6464,0.064,0.0,0.26,0.412,0.264
6465,0.488,0.0,0.044,0.324,0.144
6466,0.58,0.0,0.044,0.224,0.152
6467,0.428,0.0,0.04,0.4,0.132
6468,0.34,0.0,0.036,0.54,0.084
6469,0.572,0.0,0.028,0.308,0.092
6470,0.0,0.0,0.004,0.0,0.996
6471,0.616,0.0,0.016,0.224,0.144
6472,0.644,0.004,0.02,0.164,0.168
6473,0.816,0.0,0.008,0.016,0.16
6474,0.608,0.004,0.0,0.288,0.1
6475,0.768,0.0,0.0,0.184,0.048
6476,0.308,0.008,0.012,0.124,0.548
6477,0.536,0.0,0.012,0.392,0.06
6478,0.356,0.004,0.056,0.3,0.284
6479,0.8,0.0,0.004,0.092,0.104
6480,0.572,0.004,0.068,0.204,0.152
6481,0.492,0.0,0.0,0.148,0.36
6482,0.028,0.0,0.008,0.008,0.956
6483,0.32,0.0,0.024,0.464,0.192
6484,0.66,0.0,0.008,0.148,0.184
